part_size,part_size_formatted,chunk_size,chunk_size_formatted,run,seconds,gbps
67108864,64MB,67108864,64MB,9,1.783367,24.083469
67108864,64MB,67108864,64MB,10,1.781008,24.115379
134217728,128MB,65536,64KB,1,4.998208,8.593014
134217728,128MB,65536,64KB,2,4.222015,10.172790
134217728,128MB,65536,64KB,3,3.616560,11.875834
134217728,128MB,65536,64KB,4,4.842931,8.868529
134217728,128MB,65536,64KB,5,4.455148,9.640458
134217728,128MB,65536,64KB,6,3.977101,10.799243
134217728,128MB,65536,64KB,7,4.909765,8.747806
134217728,128MB,65536,64KB,8,4.296917,9.995462
134217728,128MB,65536,64KB,9,4.502732,9.538581
134217728,128MB,65536,64KB,10,3.940477,10.899613
134217728,128MB,131072,128KB,1,3.825805,11.226310
134217728,128MB,131072,128KB,2,3.104351,13.835315
134217728,128MB,131072,128KB,3,3.102928,13.841657
134217728,128MB,131072,128KB,4,3.395044,12.650697
134217728,128MB,131072,128KB,5,3.109305,13.813272
134217728,128MB,131072,128KB,6,3.128881,13.726846
134217728,128MB,131072,128KB,7,3.345515,12.837984
134217728,128MB,131072,128KB,8,3.104404,13.835077
134217728,128MB,131072,128KB,9,3.151536,13.628173
134217728,128MB,131072,128KB,10,3.111611,13.803036
134217728,128MB,196608,192KB,1,3.696219,11.619895
134217728,128MB,196608,192KB,2,3.312334,12.966590
134217728,128MB,196608,192KB,3,3.262678,13.163931
134217728,128MB,196608,192KB,4,3.194393,13.445332
134217728,128MB,196608,192KB,5,3.078070,13.953443
134217728,128MB,196608,192KB,6,3.074525,13.969532
134217728,128MB,196608,192KB,7,3.076517,13.960486
134217728,128MB,196608,192KB,8,3.078259,13.952588
134217728,128MB,196608,192KB,9,3.075504,13.965084
134217728,128MB,196608,192KB,10,3.074450,13.969872
134217728,128MB,262144,256KB,1,3.473847,12.363719
134217728,128MB,262144,256KB,2,3.065798,14.009297
134217728,128MB,262144,256KB,3,3.059868,14.036447
134217728,128MB,262144,256KB,4,3.057761,14.046116
134217728,128MB,262144,256KB,5,3.063391,14.020306
134217728,128MB,262144,256KB,6,3.056767,14.050686
134217728,128MB,262144,256KB,7,3.062241,14.025568
134217728,128MB,262144,256KB,8,3.055201,14.057886
134217728,128MB,262144,256KB,9,3.054384,14.061648
134217728,128MB,262144,256KB,10,3.058359,14.043372
134217728,128MB,524288,512KB,1,3.310754,12.972776
134217728,128MB,524288,512KB,2,3.044809,14.105867
134217728,128MB,524288,512KB,3,3.040064,14.127883
134217728,128MB,524288,512KB,4,3.039755,14.129321
134217728,128MB,524288,512KB,5,3.046004,14.100332
134217728,128MB,524288,512KB,6,3.033858,14.156785
134217728,128MB,524288,512KB,7,3.037463,14.139982
134217728,128MB,524288,512KB,8,3.044925,14.105331
134217728,128MB,524288,512KB,9,3.046021,14.100257
134217728,128MB,524288,512KB,10,3.044526,14.107179
134217728,128MB,1048576,1MB,1,3.329645,12.899175
134217728,128MB,1048576,1MB,2,3.117012,13.779117
134217728,128MB,1048576,1MB,3,3.030338,14.173229
134217728,128MB,1048576,1MB,4,3.023664,14.204511
134217728,128MB,1048576,1MB,5,3.020948,14.217285
134217728,128MB,1048576,1MB,6,3.020864,14.217680
134217728,128MB,1048576,1MB,7,3.029337,14.177911
134217728,128MB,1048576,1MB,8,3.021636,14.214045
134217728,128MB,1048576,1MB,9,3.022148,14.211637
134217728,128MB,1048576,1MB,10,3.029794,14.175771
134217728,128MB,4194304,4MB,1,3.299497,13.017038
134217728,128MB,4194304,4MB,2,3.020104,14.221256
134217728,128MB,4194304,4MB,3,3.019413,14.224509
134217728,128MB,4194304,4MB,4,3.017657,14.232786
134217728,128MB,4194304,4MB,5,3.017301,14.234470
134217728,128MB,4194304,4MB,6,3.023448,14.205530
134217728,128MB,4194304,4MB,7,3.019708,14.223120
134217728,128MB,4194304,4MB,8,3.018659,14.228064
134217728,128MB,4194304,4MB,9,3.018325,14.229640
134217728,128MB,4194304,4MB,10,3.020523,14.219284
134217728,128MB,16777216,16MB,1,3.307336,12.986182
134217728,128MB,16777216,16MB,2,3.024248,14.201768
134217728,128MB,16777216,16MB,3,3.015882,14.241164
134217728,128MB,16777216,16MB,4,3.017981,14.231260
134217728,128MB,16777216,16MB,5,3.021025,14.216919
134217728,128MB,16777216,16MB,6,3.020737,14.218278
134217728,128MB,16777216,16MB,7,3.023648,14.204588
134217728,128MB,16777216,16MB,8,3.016589,14.237825
134217728,128MB,16777216,16MB,9,3.016732,14.237151
134217728,128MB,16777216,16MB,10,3.024510,14.200540
134217728,128MB,67108864,64MB,1,3.302326,13.005885
134217728,128MB,67108864,64MB,2,3.023214,14.206626
134217728,128MB,67108864,64MB,3,3.021173,14.216224
134217728,128MB,67108864,64MB,4,3.024643,14.199913
134217728,128MB,67108864,64MB,5,3.015687,14.242085
134217728,128MB,67108864,64MB,6,3.016307,14.239158
134217728,128MB,67108864,64MB,7,3.015585,14.242568
134217728,128MB,67108864,64MB,8,3.017386,14.234067
134217728,128MB,67108864,64MB,9,3.017085,14.235488
134217728,128MB,67108864,64MB,10,3.015970,14.240752
268435456,256MB,65536,64KB,1,6.178174,6.951839
268435456,256MB,65536,64KB,2,5.886345,7.296493
268435456,256MB,65536,64KB,3,5.887552,7.294997
268435456,256MB,65536,64KB,4,5.885341,7.297738
268435456,256MB,65536,64KB,5,5.881460,7.302554
268435456,256MB,65536,64KB,6,5.877317,7.307701
268435456,256MB,65536,64KB,7,5.874996,7.310587
268435456,256MB,65536,64KB,8,5.880740,7.303447
268435456,256MB,65536,64KB,9,5.888669,7.293613
268435456,256MB,65536,64KB,10,5.881829,7.302095
268435456,256MB,131072,128KB,1,6.058908,7.088682
268435456,256MB,131072,128KB,2,5.773882,7.438613
268435456,256MB,131072,128KB,3,5.774229,7.438165
268435456,256MB,131072,128KB,4,5.922227,7.252285
268435456,256MB,131072,128KB,5,5.774295,7.438081
268435456,256MB,131072,128KB,6,5.779901,7.430867
268435456,256MB,131072,128KB,7,5.784244,7.425287
268435456,256MB,131072,128KB,8,5.775975,7.435917
268435456,256MB,131072,128KB,9,5.782131,7.428001
268435456,256MB,131072,128KB,10,5.777303,7.434208
268435456,256MB,196608,192KB,1,6.019241,7.135397
268435456,256MB,196608,192KB,2,5.745427,7.475453
268435456,256MB,196608,192KB,3,5.746382,7.474211
268435456,256MB,196608,192KB,4,5.743239,7.478301
268435456,256MB,196608,192KB,5,5.744385,7.476809
268435456,256MB,196608,192KB,6,5.746286,7.474336
268435456,256MB,196608,192KB,7,5.746988,7.473424
268435456,256MB,196608,192KB,8,5.751883,7.467063
268435456,256MB,196608,192KB,9,5.749599,7.470030
268435456,256MB,196608,192KB,10,5.814922,7.386113
268435456,256MB,262144,256KB,1,12.181046,3.525943
268435456,256MB,262144,256KB,2,5.736229,7.487441
268435456,256MB,262144,256KB,3,5.733877,7.490512
268435456,256MB,262144,256KB,4,5.737467,7.485825
268435456,256MB,262144,256KB,5,5.734776,7.489337
268435456,256MB,262144,256KB,6,5.732430,7.492402
268435456,256MB,262144,256KB,7,5.734639,7.489516
268435456,256MB,262144,256KB,8,5.737078,7.486333
268435456,256MB,262144,256KB,9,5.737572,7.485688
268435456,256MB,262144,256KB,10,5.738114,7.484980
268435456,256MB,524288,512KB,1,5.994174,7.165236
268435456,256MB,524288,512KB,2,5.706916,7.525899
268435456,256MB,524288,512KB,3,5.708887,7.523301
268435456,256MB,524288,512KB,4,5.710426,7.521273
268435456,256MB,524288,512KB,5,5.712276,7.518838
268435456,256MB,524288,512KB,6,5.710933,7.520606
268435456,256MB,524288,512KB,7,5.712673,7.518315
268435456,256MB,524288,512KB,8,5.713252,7.517553
268435456,256MB,524288,512KB,9,5.709066,7.523064
268435456,256MB,524288,512KB,10,5.709269,7.522797
268435456,256MB,1048576,1MB,1,5.980423,7.181711
268435456,256MB,1048576,1MB,2,5.703124,7.530902
268435456,256MB,1048576,1MB,3,5.699357,7.535881
268435456,256MB,1048576,1MB,4,5.698866,7.536530
268435456,256MB,1048576,1MB,5,5.704633,7.528911
268435456,256MB,1048576,1MB,6,5.698721,7.536722
268435456,256MB,1048576,1MB,7,5.700140,7.534845
268435456,256MB,1048576,1MB,8,5.698902,7.536482
268435456,256MB,1048576,1MB,9,5.699728,7.535389
268435456,256MB,1048576,1MB,10,5.698372,7.537183
268435456,256MB,4194304,4MB,1,5.972564,7.191161
268435456,256MB,4194304,4MB,2,5.693520,7.543606
268435456,256MB,4194304,4MB,3,5.693223,7.544000
268435456,256MB,4194304,4MB,4,5.697197,7.538738
268435456,256MB,4194304,4MB,5,5.702112,7.532240
268435456,256MB,4194304,4MB,6,5.699933,7.535119
268435456,256MB,4194304,4MB,7,5.717108,7.512482
268435456,256MB,4194304,4MB,8,5.697353,7.538531
268435456,256MB,4194304,4MB,9,5.692831,7.544519
268435456,256MB,4194304,4MB,10,5.696098,7.540193
268435456,256MB,16777216,16MB,1,5.973336,7.190232
268435456,256MB,16777216,16MB,2,5.688343,7.550471
268435456,256MB,16777216,16MB,3,5.695958,7.540378
268435456,256MB,16777216,16MB,4,5.694634,7.542131
268435456,256MB,16777216,16MB,5,5.692794,7.544569
268435456,256MB,16777216,16MB,6,5.700642,7.534182
268435456,256MB,16777216,16MB,7,5.690252,7.547938
268435456,256MB,16777216,16MB,8,5.693390,7.543779
268435456,256MB,16777216,16MB,9,5.691573,7.546186
268435456,256MB,16777216,16MB,10,5.694828,7.541873
268435456,256MB,67108864,64MB,1,5.971521,7.192418
268435456,256MB,67108864,64MB,2,5.689879,7.548434
268435456,256MB,67108864,64MB,3,5.691074,7.546848
268435456,256MB,67108864,64MB,4,5.714690,7.515661
268435456,256MB,67108864,64MB,5,5.694260,7.542626
268435456,256MB,67108864,64MB,6,5.694779,7.541938
268435456,256MB,67108864,64MB,7,5.692983,7.544318
268435456,256MB,67108864,64MB,8,5.691626,7.546116
268435456,256MB,67108864,64MB,9,5.695351,7.541181
268435456,256MB,67108864,64MB,10,5.686749,7.552588
268435456,256MB,268435456,256MB,1,5.976883,7.185966
268435456,256MB,268435456,256MB,2,5.693795,7.543243
268435456,256MB,268435456,256MB,3,5.691318,7.546524
268435456,256MB,268435456,256MB,4,5.692645,7.544766
268435456,256MB,268435456,256MB,5,5.687096,7.552127
268435456,256MB,268435456,256MB,6,5.694751,7.541976
268435456,256MB,268435456,256MB,7,5.690997,7.546951
268435456,256MB,268435456,256MB,8,5.696584,7.539549
268435456,256MB,268435456,256MB,9,5.698705,7.536743
268435456,256MB,268435456,256MB,10,5.694145,7.542779
536870912,512MB,65536,64KB,1,11.495243,3.736300
536870912,512MB,65536,64KB,2,11.224042,3.826578
536870912,512MB,65536,64KB,3,11.225185,3.826189
536870912,512MB,65536,64KB,4,11.230009,3.824545
536870912,512MB,65536,64KB,5,11.217301,3.828878
536870912,512MB,65536,64KB,6,11.218853,3.828348
536870912,512MB,65536,64KB,7,11.220271,3.827864
536870912,512MB,65536,64KB,8,11.215773,3.829399
536870912,512MB,65536,64KB,9,11.215703,3.829423
536870912,512MB,65536,64KB,10,11.232117,3.823827
536870912,512MB,131072,128KB,1,11.392038,3.770148
536870912,512MB,131072,128KB,2,11.135698,3.856936
536870912,512MB,131072,128KB,3,11.125616,3.860431
536870912,512MB,131072,128KB,4,11.122640,3.861464
536870912,512MB,131072,128KB,5,11.125835,3.860355
536870912,512MB,131072,128KB,6,11.129217,3.859182
536870912,512MB,131072,128KB,7,11.126463,3.860137
536870912,512MB,131072,128KB,8,11.121443,3.861879
536870912,512MB,131072,128KB,9,11.123429,3.861190
536870912,512MB,131072,128KB,10,11.155031,3.850251
536870912,512MB,196608,192KB,1,11.373593,3.776262
536870912,512MB,196608,192KB,2,11.100776,3.869069
536870912,512MB,196608,192KB,3,11.093143,3.871732
536870912,512MB,196608,192KB,4,11.094974,3.871093
536870912,512MB,196608,192KB,5,11.091911,3.872162
536870912,512MB,196608,192KB,6,11.091241,3.872396
536870912,512MB,196608,192KB,7,11.094251,3.871345
536870912,512MB,196608,192KB,8,11.091910,3.872162
536870912,512MB,196608,192KB,9,11.101467,3.868828
536870912,512MB,196608,192KB,10,11.088011,3.873524
536870912,512MB,262144,256KB,1,11.368690,3.777891
536870912,512MB,262144,256KB,2,11.077739,3.877115
536870912,512MB,262144,256KB,3,11.080704,3.876078
536870912,512MB,262144,256KB,4,11.082785,3.875350
536870912,512MB,262144,256KB,5,11.076353,3.877601
536870912,512MB,262144,256KB,6,11.080332,3.876208
536870912,512MB,262144,256KB,7,11.084852,3.874627
536870912,512MB,262144,256KB,8,11.084314,3.874815
536870912,512MB,262144,256KB,9,11.080050,3.876307
536870912,512MB,262144,256KB,10,11.106440,3.867096
536870912,512MB,524288,512KB,1,11.347851,3.784829
536870912,512MB,524288,512KB,2,11.063608,3.882068
536870912,512MB,524288,512KB,3,11.127160,3.859895
536870912,512MB,524288,512KB,4,11.054676,3.885204
536870912,512MB,524288,512KB,5,11.314274,3.796061
536870912,512MB,524288,512KB,6,11.058584,3.883831
536870912,512MB,524288,512KB,7,11.060676,3.883096
536870912,512MB,524288,512KB,8,11.064916,3.881609
536870912,512MB,524288,512KB,9,11.059466,3.883521
536870912,512MB,524288,512KB,10,11.063018,3.882274
536870912,512MB,1048576,1MB,1,11.330500,3.790625
536870912,512MB,1048576,1MB,2,11.050283,3.886749
536870912,512MB,1048576,1MB,3,11.046375,3.888124
536870912,512MB,1048576,1MB,4,11.053304,3.885686
536870912,512MB,1048576,1MB,5,11.046418,3.888109
536870912,512MB,1048576,1MB,6,11.048025,3.887543
536870912,512MB,1048576,1MB,7,11.055138,3.885042
536870912,512MB,1048576,1MB,8,11.052298,3.886040
536870912,512MB,1048576,1MB,9,11.050879,3.886539
536870912,512MB,1048576,1MB,10,11.057075,3.884361
536870912,512MB,4194304,4MB,1,11.328083,3.791433
536870912,512MB,4194304,4MB,2,11.041442,3.889861
536870912,512MB,4194304,4MB,3,11.048476,3.887384
536870912,512MB,4194304,4MB,4,11.049505,3.887022
536870912,512MB,4194304,4MB,5,23.939192,1.794115
536870912,512MB,4194304,4MB,6,11.094612,3.871219
536870912,512MB,4194304,4MB,7,11.042767,3.889394
536870912,512MB,4194304,4MB,8,11.046965,3.887916
536870912,512MB,4194304,4MB,9,11.050714,3.886597
536870912,512MB,4194304,4MB,10,11.041892,3.889702
536870912,512MB,16777216,16MB,1,11.324374,3.792675
536870912,512MB,16777216,16MB,2,11.047311,3.887794
536870912,512MB,16777216,16MB,3,11.044559,3.888763
536870912,512MB,16777216,16MB,4,11.043097,3.889278
536870912,512MB,16777216,16MB,5,11.047713,3.887653
536870912,512MB,16777216,16MB,6,11.043614,3.889096
536870912,512MB,16777216,16MB,7,11.043109,3.889274
536870912,512MB,16777216,16MB,8,11.047868,3.887598
536870912,512MB,16777216,16MB,9,11.048519,3.887369
536870912,512MB,16777216,16MB,10,11.044189,3.888893
536870912,512MB,67108864,64MB,1,11.320357,3.794021
536870912,512MB,67108864,64MB,2,11.064144,3.881879
536870912,512MB,67108864,64MB,3,11.051093,3.886464
536870912,512MB,67108864,64MB,4,11.044927,3.888634
536870912,512MB,67108864,64MB,5,11.041797,3.889736
536870912,512MB,67108864,64MB,6,11.039730,3.890464
536870912,512MB,67108864,64MB,7,11.040374,3.890237
536870912,512MB,67108864,64MB,8,11.044933,3.888631
536870912,512MB,67108864,64MB,9,11.046877,3.887947
536870912,512MB,67108864,64MB,10,11.045898,3.888292
536870912,512MB,268435456,256MB,1,11.323747,3.792885
536870912,512MB,268435456,256MB,2,11.047811,3.887619
536870912,512MB,268435456,256MB,3,11.040559,3.890172
536870912,512MB,268435456,256MB,4,11.076366,3.877596
536870912,512MB,268435456,256MB,5,11.041220,3.889939
536870912,512MB,268435456,256MB,6,11.049279,3.887102
536870912,512MB,268435456,256MB,7,11.043579,3.889108
536870912,512MB,268435456,256MB,8,11.042373,3.889533
536870912,512MB,268435456,256MB,9,11.073210,3.878701
536870912,512MB,268435456,256MB,10,11.048857,3.887250
536870912,512MB,536870912,512MB,1,11.318438,3.794664
536870912,512MB,536870912,512MB,2,11.045518,3.888426
536870912,512MB,536870912,512MB,3,11.040452,3.890210
536870912,512MB,536870912,512MB,4,11.042239,3.889580
536870912,512MB,536870912,512MB,5,11.041843,3.889720
536870912,512MB,536870912,512MB,6,11.038359,3.890947
536870912,512MB,536870912,512MB,7,11.044958,3.888622
536870912,512MB,536870912,512MB,8,11.047626,3.887684
536870912,512MB,536870912,512MB,9,11.042843,3.889367
536870912,512MB,536870912,512MB,10,11.042328,3.889549
1073741824,1024MB,65536,64KB,1,22.177665,1.936618
1073741824,1024MB,65536,64KB,2,21.922790,1.959134
1073741824,1024MB,65536,64KB,3,21.901151,1.961069
1073741824,1024MB,65536,64KB,4,21.888037,1.962244
1073741824,1024MB,65536,64KB,5,21.901035,1.961080
1073741824,1024MB,65536,64KB,6,21.899125,1.961251
1073741824,1024MB,65536,64KB,7,21.898885,1.961272
1073741824,1024MB,65536,64KB,8,21.894550,1.961660
1073741824,1024MB,65536,64KB,9,21.892127,1.961878
1073741824,1024MB,65536,64KB,10,21.894447,1.961670
1073741824,1024MB,131072,128KB,1,22.090385,1.944270
1073741824,1024MB,131072,128KB,2,21.816351,1.968692
1073741824,1024MB,131072,128KB,3,21.812348,1.969053
1073741824,1024MB,131072,128KB,4,21.813769,1.968925
1073741824,1024MB,131072,128KB,5,21.818690,1.968481
1073741824,1024MB,131072,128KB,6,21.817907,1.968551
1073741824,1024MB,131072,128KB,7,21.840080,1.966553
1073741824,1024MB,131072,128KB,8,21.844958,1.966114
1073741824,1024MB,131072,128KB,9,21.817239,1.968612
1073741824,1024MB,131072,128KB,10,21.819148,1.968439
1073741824,1024MB,196608,192KB,1,22.075922,1.945544
1073741824,1024MB,196608,192KB,2,21.790525,1.971025
1073741824,1024MB,196608,192KB,3,21.789299,1.971136
1073741824,1024MB,196608,192KB,4,21.786020,1.971433
1073741824,1024MB,196608,192KB,5,22.074738,1.945648
1073741824,1024MB,196608,192KB,6,22.076745,1.945471
1073741824,1024MB,196608,192KB,7,21.806943,1.969541
1073741824,1024MB,196608,192KB,8,21.817069,1.968627
1073741824,1024MB,196608,192KB,9,21.789744,1.971096
1073741824,1024MB,196608,192KB,10,21.789910,1.971081
1073741824,1024MB,262144,256KB,1,22.059260,1.947013
1073741824,1024MB,262144,256KB,2,21.782353,1.971765
1073741824,1024MB,262144,256KB,3,21.780887,1.971897
1073741824,1024MB,262144,256KB,4,21.779254,1.972045
1073741824,1024MB,262144,256KB,5,21.781157,1.971873
1073741824,1024MB,262144,256KB,6,21.782533,1.971748
1073741824,1024MB,262144,256KB,7,21.780309,1.971950
1073741824,1024MB,262144,256KB,8,21.778254,1.972136
1073741824,1024MB,262144,256KB,9,21.791915,1.970899
1073741824,1024MB,262144,256KB,10,21.786796,1.971362
1073741824,1024MB,524288,512KB,1,22.040076,1.948708
1073741824,1024MB,524288,512KB,2,21.768020,1.973063
1073741824,1024MB,524288,512KB,3,21.765497,1.973292
1073741824,1024MB,524288,512KB,4,21.765113,1.973326
1073741824,1024MB,524288,512KB,5,21.799148,1.970245
1073741824,1024MB,524288,512KB,6,21.767409,1.973118
1073741824,1024MB,524288,512KB,7,21.763178,1.973502
1073741824,1024MB,524288,512KB,8,21.764469,1.973385
1073741824,1024MB,524288,512KB,9,21.761108,1.973690
1073741824,1024MB,524288,512KB,10,21.762501,1.973563
1073741824,1024MB,1048576,1MB,1,22.127092,1.941045
1073741824,1024MB,1048576,1MB,2,21.757478,1.974019
1073741824,1024MB,1048576,1MB,3,21.749190,1.974771
1073741824,1024MB,1048576,1MB,4,21.755021,1.974242
1073741824,1024MB,1048576,1MB,5,21.755150,1.974230
1073741824,1024MB,1048576,1MB,6,21.750465,1.974655
1073741824,1024MB,1048576,1MB,7,21.759938,1.973796
1073741824,1024MB,1048576,1MB,8,21.753896,1.974344
1073741824,1024MB,1048576,1MB,9,21.753578,1.974373
1073741824,1024MB,1048576,1MB,10,21.756639,1.974095
1073741824,1024MB,4194304,4MB,1,22.025785,1.949972
1073741824,1024MB,4194304,4MB,2,21.749332,1.974758
1073741824,1024MB,4194304,4MB,3,21.745035,1.975148
1073741824,1024MB,4194304,4MB,4,21.746217,1.975041
1073741824,1024MB,4194304,4MB,5,21.752943,1.974430
1073741824,1024MB,4194304,4MB,6,21.754494,1.974290
1073741824,1024MB,4194304,4MB,7,21.747842,1.974894
1073741824,1024MB,4194304,4MB,8,21.748642,1.974821
1073741824,1024MB,4194304,4MB,9,21.748121,1.974868
1073741824,1024MB,4194304,4MB,10,21.747340,1.974939
1073741824,1024MB,16777216,16MB,1,22.021400,1.950361
1073741824,1024MB,16777216,16MB,2,21.749793,1.974716
1073741824,1024MB,16777216,16MB,3,21.749713,1.974724
1073741824,1024MB,16777216,16MB,4,21.748486,1.974835
1073741824,1024MB,16777216,16MB,5,21.750112,1.974687
1073741824,1024MB,16777216,16MB,6,21.750058,1.974692
1073741824,1024MB,16777216,16MB,7,21.754398,1.974298
1073741824,1024MB,16777216,16MB,8,21.751092,1.974598
1073741824,1024MB,16777216,16MB,9,21.754510,1.974288
1073741824,1024MB,16777216,16MB,10,21.748599,1.974825
1073741824,1024MB,67108864,64MB,1,22.026415,1.949917
1073741824,1024MB,67108864,64MB,2,21.752737,1.974449
1073741824,1024MB,67108864,64MB,3,21.744438,1.975203
1073741824,1024MB,67108864,64MB,4,21.752309,1.974488
1073741824,1024MB,67108864,64MB,5,21.753972,1.974337
1073741824,1024MB,67108864,64MB,6,21.748606,1.974824
1073741824,1024MB,67108864,64MB,7,21.754509,1.974288
1073741824,1024MB,67108864,64MB,8,21.752947,1.974430
1073741824,1024MB,67108864,64MB,9,21.750525,1.974650
1073741824,1024MB,67108864,64MB,10,21.751464,1.974565
1073741824,1024MB,268435456,256MB,1,22.024806,1.950059
1073741824,1024MB,268435456,256MB,2,21.750152,1.974684
1073741824,1024MB,268435456,256MB,3,21.746377,1.975027
1073741824,1024MB,268435456,256MB,4,21.749506,1.974742
1073741824,1024MB,268435456,256MB,5,21.751750,1.974539
1073741824,1024MB,268435456,256MB,6,21.745738,1.975085
1073741824,1024MB,268435456,256MB,7,21.747258,1.974947
1073741824,1024MB,268435456,256MB,8,21.751217,1.974587
1073741824,1024MB,268435456,256MB,9,21.749675,1.974727
1073741824,1024MB,268435456,256MB,10,21.748695,1.974816
1073741824,1024MB,536870912,512MB,1,22.020488,1.950441
1073741824,1024MB,536870912,512MB,2,21.746827,1.974986
1073741824,1024MB,536870912,512MB,3,21.749472,1.974746
1073741824,1024MB,536870912,512MB,4,21.746878,1.974981
1073741824,1024MB,536870912,512MB,5,21.750678,1.974636
1073741824,1024MB,536870912,512MB,6,21.746218,1.975041
1073741824,1024MB,536870912,512MB,7,21.752946,1.974430
1073741824,1024MB,536870912,512MB,8,21.748997,1.974789
1073741824,1024MB,536870912,512MB,9,21.751618,1.974551
1073741824,1024MB,536870912,512MB,10,21.747820,1.974896
1073741824,1024MB,1073741824,1024MB,1,22.024027,1.950128
1073741824,1024MB,1073741824,1024MB,2,21.748709,1.974815
1073741824,1024MB,1073741824,1024MB,3,21.747342,1.974939
1073741824,1024MB,1073741824,1024MB,4,21.747879,1.974890
1073741824,1024MB,1073741824,1024MB,5,21.752729,1.974450
1073741824,1024MB,1073741824,1024MB,6,21.749830,1.974713
1073741824,1024MB,1073741824,1024MB,7,21.754557,1.974284
1073741824,1024MB,1073741824,1024MB,8,21.745623,1.975095
1073741824,1024MB,1073741824,1024MB,9,21.747155,1.974956
1073741824,1024MB,1073741824,1024MB,10,21.746581,1.975008
2147483648,2048MB,65536,64KB,1,43.540767,0.986424
2147483648,2048MB,65536,64KB,2,43.260002,0.992826
2147483648,2048MB,65536,64KB,3,43.261750,0.992786
2147483648,2048MB,65536,64KB,4,43.260191,0.992822
2147483648,2048MB,65536,64KB,5,43.258970,0.992850
2147483648,2048MB,65536,64KB,6,43.263688,0.992742
2147483648,2048MB,65536,64KB,7,43.267805,0.992647
2147483648,2048MB,65536,64KB,8,43.262558,0.992768
2147483648,2048MB,65536,64KB,9,43.263583,0.992744
2147483648,2048MB,65536,64KB,10,43.283524,0.992287
2147483648,2048MB,131072,128KB,1,43.478210,0.987844
2147483648,2048MB,131072,128KB,2,43.202114,0.994157
2147483648,2048MB,131072,128KB,3,43.199329,0.994221
2147483648,2048MB,131072,128KB,4,43.225116,0.993628
2147483648,2048MB,131072,128KB,5,43.209715,0.993982
2147483648,2048MB,131072,128KB,6,43.221567,0.993709
2147483648,2048MB,131072,128KB,7,43.223679,0.993661
2147483648,2048MB,131072,128KB,8,43.203885,0.994116
2147483648,2048MB,131072,128KB,9,43.201752,0.994165
2147483648,2048MB,131072,128KB,10,43.203680,0.994121
2147483648,2048MB,196608,192KB,1,43.467034,0.988098
2147483648,2048MB,196608,192KB,2,43.268489,0.992632
2147483648,2048MB,196608,192KB,3,43.195565,0.994307
2147483648,2048MB,196608,192KB,4,43.183791,0.994579
2147483648,2048MB,196608,192KB,5,43.189293,0.994452
2147483648,2048MB,196608,192KB,6,43.189438,0.994449
2147483648,2048MB,196608,192KB,7,43.196744,0.994280
2147483648,2048MB,196608,192KB,8,43.217386,0.993805
2147483648,2048MB,196608,192KB,9,43.193469,0.994356
2147483648,2048MB,196608,192KB,10,43.186615,0.994514
2147483648,2048MB,262144,256KB,1,43.454019,0.988394
2147483648,2048MB,262144,256KB,2,43.173408,0.994818
2147483648,2048MB,262144,256KB,3,43.174374,0.994795
2147483648,2048MB,262144,256KB,4,43.174027,0.994803
2147483648,2048MB,262144,256KB,5,43.176538,0.994746
2147483648,2048MB,262144,256KB,6,43.177680,0.994719
2147483648,2048MB,262144,256KB,7,43.185291,0.994544
2147483648,2048MB,262144,256KB,8,43.177367,0.994727
2147483648,2048MB,262144,256KB,9,43.194180,0.994339
2147483648,2048MB,262144,256KB,10,43.179254,0.994683
2147483648,2048MB,524288,512KB,1,43.442556,0.988654
2147483648,2048MB,524288,512KB,2,43.164693,0.995019
2147483648,2048MB,524288,512KB,3,43.163202,0.995053
2147483648,2048MB,524288,512KB,4,43.163666,0.995042
2147483648,2048MB,524288,512KB,5,43.164253,0.995029
2147483648,2048MB,524288,512KB,6,43.169790,0.994901
2147483648,2048MB,524288,512KB,7,43.177175,0.994731
2147483648,2048MB,524288,512KB,8,43.167691,0.994950
2147483648,2048MB,524288,512KB,9,43.240143,0.993282
2147483648,2048MB,524288,512KB,10,43.165894,0.994991
2147483648,2048MB,1048576,1MB,1,43.434940,0.988828
2147483648,2048MB,1048576,1MB,2,43.164388,0.995026
2147483648,2048MB,1048576,1MB,3,43.159159,0.995146
2147483648,2048MB,1048576,1MB,4,43.160153,0.995123
2147483648,2048MB,1048576,1MB,5,43.163916,0.995037
2147483648,2048MB,1048576,1MB,6,43.162806,0.995062
2147483648,2048MB,1048576,1MB,7,43.164757,0.995017
2147483648,2048MB,1048576,1MB,8,43.160084,0.995125
2147483648,2048MB,1048576,1MB,9,43.158216,0.995168
2147483648,2048MB,1048576,1MB,10,43.156978,0.995196
2147483648,2048MB,4194304,4MB,1,43.427417,0.988999
2147483648,2048MB,4194304,4MB,2,43.157041,0.995195
2147483648,2048MB,4194304,4MB,3,43.156008,0.995219
2147483648,2048MB,4194304,4MB,4,43.155102,0.995240
2147483648,2048MB,4194304,4MB,5,43.154142,0.995262
2147483648,2048MB,4194304,4MB,6,43.155575,0.995229
2147483648,2048MB,4194304,4MB,7,43.162177,0.995077
2147483648,2048MB,4194304,4MB,8,43.157789,0.995178
2147483648,2048MB,4194304,4MB,9,43.155525,0.995230
2147483648,2048MB,4194304,4MB,10,43.157955,0.995174
2147483648,2048MB,16777216,16MB,1,43.435819,0.988808
